110  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
111  250.621 1.23266 77.241 -0.217865  249.991 1.21947 90.3084 -0.0592849  250.673 1.22875 73.6323 -0.166593  249.05 1.20449 100.25 1.7867  
112  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
113  250.279 1.23594 78.6273 -0.303486  249.905 1.22218 87.2829 0.263597  249.481 1.24592 98.6561 0.551043  250.46 1.21239 84.3086 -0.846369  
114  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
115  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
116  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
117  250.57 1.27629 83.5549 -0.764761  249.451 1.25212 101.332 1.26449  249.659 1.26742 99.9379 0.561548  250.102 1.24884 88.7313 0.055444  
118  250.076 1.24926 92.6509 0.195134  250.523 1.23332 85.7991 -1.09925  250.142 1.23657 89.0985 -0.138979  249.949 1.23498 99.846 0.0102288  
119  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
120  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
121  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
122  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
123  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
124  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
125  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
126  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
127  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
128  250.081 1.26916 88.3152 0.0820666  250.034 1.23621 84.9294 -0.131475  249.989 1.26945 89.9447 0.174145  249.569 1.25397 90.2275 0.523881  
129  249.371 1.25338 98.7677 0.0344193  249.864 1.23941 92.3706 0.236243  250.07 1.24304 84.7406 -0.0128746  249.342 1.23537 102.87 0.949046  
130  250.166 1.26735 81.5203 -0.283071  249.506 1.24282 97.9881 0.932734  249.845 1.28007 90.3288 0.249252  250.097 1.25021 87.594 -0.138686  
131  249.783 1.25638 99.9705 0.357679  250.233 1.23744 84.0405 -0.153396  249.482 1.24516 100.939 0.112282  249.748 1.2296 88.4671 0.602487  
132  249.986 1.27118 95.5323 -0.0859162  249.835 1.24637 94.5076 -0.175103  249.87 1.27677 94.4969 0.53474  250.057 1.242 95.4212 -0.354043  
133  249.839 1.22648 90.8575 0.186112  249.305 1.24417 108.553 0.875103  250.238 1.23618 83.7856 -0.0883467  249.935 1.24125 95.3578 0.0423936  
134  250.013 1.22851 91.1654 0.254239  249.322 1.22634 98.4562 1.25114  249.825 1.22399 94.594 0.0502292  250.38 1.21253 82.7628 -1.02644  
135  250.118 1.24222 76.623 -0.303533  250.014 1.22119 89.8584 0.00121254  249.647 1.24372 89.0932 0.0827803  249.34 1.23397 102.737 1.36232  
136  249.951 1.25909 89.3773 0.237823  249.856 1.2473 90.0806 0.00268384  250.239 1.2612 80.6109 -0.404441  250.347 1.24262 85.3039 -0.684575  
137  250.049 1.2827 86.7544 0.08516  249.821 1.2611 89.8973 0.46885  249.847 1.29303 87.0296 0.129352  249.768 1.28145 83.7606 0.774069  
138  250.086 1.26636 88.4759 -0.042081  250.166 1.24769 88.0048 -0.258082  250.08 1.25024 91.5487 -0.0017688  249.994 1.26212 87.6472 -0.489837  
139  250.06 1.2986 82.5536 0.118672  249.909 1.28966 89.0161 0.100613  250.581 1.30474 78.8858 -0.615604  250.347 1.27441 78.0645 -0.381805  
140  249.402 1.25785 103.481 0.594194  249.966 1.23581 87.0782 0.117231  249.978 1.26439 87.4379 0.0627108  250.283 1.24017 91.5264 -1.1203  
141  249.248 1.2565 106.691 0.667405  249.578 1.24439 91.9405 0.634202  250.037 1.24297 83.4812 -0.316643  249.6 1.23841 92.4706 0.28297  
142  250.198 1.29286 74.4306 -0.188131  249.352 1.26266 99.6377 1.4988  250.075 1.29064 79.4527 -0.0755621  250.016 1.26719 86.3333 -0.128351  
143  250.273 1.21155 88.2443 0.0470603  250.3 1.18732 96.5673 -0.944452  250.191 1.20106 92.9625 0.0179058  248.897 1.17566 109.129 2.07656  
144  250.077 1.29144 87.0705 -0.036782  249.827 1.26547 88.4702 0.102729  249.811 1.2799 92.484 -0.0221344  250.114 1.2672 80.9898 -0.315939  
145  249.542 1.24468 85.9291 -0.0683318  249.488 1.2399 96.3299 0.994718  249.993 1.23836 85.5334 -0.399182  249.746 1.228 84.847 0.761305  
146  249.809 1.28429 85.2192 0.261168  249.943 1.25871 81.8008 0.426648  250.156 1.2727 81.6268 -0.0992656  250.348 1.246 79.8518 -0.493704  
147  250.269 1.26525 87.4704 -0.169943  250.096 1.27034 85.0755 -0.328232  249.802 1.27678 96.9426 0.392824  249.873 1.24611 97.2619 0.157764  
148  249.738 1.25381 101.789 0.121298  249.838 1.24006 88.3603 0.524955  250.146 1.26818 93.8096 -0.284661  249.43 1.23664 105.319 0.746394  
149  250.182 1.26177 88.7655 0.0908613  250.103 1.24566 90.1441 -0.228663  249.92 1.27025 90.5554 0.0858346  249.606 1.25343 92.5331 0.820343  
150  250.06 1.25598 96.4086 -0.0106131  250.342 1.25429 85.8946 -0.599918  250.075 1.25971 91.589 -0.131812  250.023 1.25693 91.6212 -0.225199  
151  249.541 1.25613 106.664 0.296648  250.357 1.23462 84.0966 -0.623327  250.007 1.253 89.2877 0.153456  250.51 1.24693 81.1343 -0.522062  
152  250.219 1.21395 99.9911 -0.0574764  249.244 1.20426 103.48 1.15553  250.231 1.22833 93.5651 0.248764  249.723 1.19114 82.888 0.869981  
153  249.181 1.25371 105.207 0.248444  249.981 1.25009 93.5966 0.076566  249.841 1.24953 92.4242 0.220724  250.512 1.24383 86.2771 -0.851019  
154  249.773 1.24544 94.4318 -0.222298  249.712 1.24039 98.2906 0.772024  249.89 1.23826 91.9246 -0.528499  249.427 1.23369 102.659 1.27123  
155  250.313 1.26679 87.4577 -0.174616  249.265 1.24442 103.848 1.28208  250.089 1.25776 90.009 0.311419  249.934 1.23926 95.9433 -0.0924324  
156  249.961 1.27967 86.137 0.168542  249.731 1.26584 89.7584 -0.0208517  249.994 1.26866 99.514 -0.336318  249.691 1.25389 100.575 0.40119  
157  250.13 1.29043 82.8755 -0.141893  249.828 1.2677 88.6851 -0.137043  249.787 1.2777 92.9601 0.570755  249.874 1.26132 91.3781 -0.0909408  
158  250.307 1.24163 86.8981 -0.094673  249.745 1.20711 97.1057 0.309496  250.035 1.25771 89.5743 -0.195739  250.098 1.20823 99.5145 -0.567266  
159  250.234 1.23847 83.8057 -0.284353  249.856 1.22812 100.68 -0.42355  250.161 1.25112 91.361 0.0957875  249.927 1.2383 93.2521 -0.09565  
160  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
161  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
162  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
163  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
164  250.124 1.33381 84.7791 -0.326534  249.353 1.31698 97.5804 0.365269  250.067 1.31947 85.7056 -0.0578548  249.939 1.32338 85.9657 -0.228343  
165  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
166  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
167  250.062 1.27974 89.0874 -0.0842879  250.11 1.28676 80.4801 0.255952  250.274 1.28847 80.0463 -0.398071  250.002 1.27075 97.9027 0.0183165  
168  249.526 1.26708 113.082 1.08144  250.148 1.28732 83.1114 0.383105  249.842 1.28627 89.304 0.200227  250.006 1.25711 89.6025 -0.208784  
169  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
170  250.21 1.29925 82.7079 -0.291272  250.252 1.28496 81.5195 -0.0126138  250.032 1.31033 92.7465 0.387285  249.796 1.27393 94.588 0.458184  
171  250.106 1.30964 85.0737 -1.04833  249.424 1.29742 105.171 -0.0624283  250.145 1.30607 83.8015 -0.300626  249.906 1.29416 89.0122 0.162475  
172  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
173  249.87 1.2819 87.584 -0.157708  249.548 1.2652 100.542 0.372761  250.362 1.29025 76.144 -0.428551  250.081 1.28024 89.3929 -0.249904  
174  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
175  250.255 1.29557 79.9014 -0.0869693  250.243 1.30172 82.722 -0.666757  250.137 1.29807 84.1465 -0.466272  249.795 1.29635 89.058 0.0929615  
176  249.599 1.26424 97.5916 0.422528  249.302 1.24303 100.882 1.4137  250.421 1.26547 82.0954 -0.196956  249.765 1.27277 95.6288 0.25199  
177  249.473 1.31612 97.8932 0.5904  249.715 1.2975 89.3609 -0.0377665  250.005 1.31169 84.5036 0.0704462  249.935 1.29148 80.6292 0.0369563  
178  249.635 1.30995 95.1479 -0.0521499  250.172 1.28315 79.878 -0.0996038  250.206 1.29655 82.2941 -0.855716  250.337 1.28333 84.3374 -1.0302  
179  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
180  249.954 1.27021 97.3363 0.5297  250.185 1.27306 86.3218 -0.487167  250.055 1.28081 91.5281 0.273561  249.971 1.26974 94.6734 0.225621  
181  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
182  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
183  249.984 1.24852 89.6856 -0.0864348  249.699 1.24129 95.4266 0.92233  249.849 1.22929 95.4288 0.160524  250.155 1.21995 83.7543 -0.175941  
184  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
185  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
186  250.15 1.3085 83.4493 -0.854311  250.076 1.3002 82.8359 -0.359239  249.822 1.30535 89.839 -0.109384  250.327 1.28399 81.0226 -0.264897  
187  250.139 1.30893 82.0884 -0.569658  250.046 1.30058 80.9884 -0.265333  249.665 1.30466 86.327 0.324957  249.649 1.29661 89.1408 0.117124  
188  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
189  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
190  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
191  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  0 1.44 60 0  
192  250.106 1.26314 88.3144 0.199527  250.254 1.24639 86.1158 -0.18627  250.094 1.25564 96.1652 0.0885087  250.164 1.25693 86.6505 -0.194683  
193  249.818 1.30525 92.5991 0.118165  250.112 1.29851 83.0983 -0.31064  249.797 1.31314 97.0465 0.0702068  250.132 1.30335 82.2376 0.205754  
194  250.152 1.24095 84.6859 0.135774  250.213 1.2423 84.4833 -0.214126  249.66 1.24207 87.7518 -0.168973  249.684 1.24545 92.1447 0.643665  
195  249.819 1.25346 99.361 0.00929342  249.688 1.25706 102.07 0.757045  249.978 1.24875 105.166 -0.00532386  250.044 1.25414 89.7435 0.263095  
196  250.243 1.26095 89.0542 0.19244  250.56 1.24576 77.5725 -0.614107  249.955 1.2573 94.2889 0.500521  249.544 1.26522 99.2293 0.41899  
197  250.419 1.24734 81.3554 -0.385609  250.077 1.26292 95.4665 -0.367639  250.222 1.26579 87.2808 -0.136971  249.855 1.25213 88.8802 0.411877  
198  250.074 1.24597 91.6975 -0.124328  250.578 1.24487 78.9842 -1.2408  250.133 1.25932 88.1117 0.276376  249.831 1.23674 87.9242 0.737348  
199  249.852 1.26009 92.0328 0.200751  249.82 1.28079 86.5024 0.593898  250.147 1.27141 82.6096 -0.139196  249.69 1.26189 96.363 0.765863  
200  249.885 1.28633 85.6978 0.964149  250.033 1.29672 88.0995 -0.194278  250.128 1.28848 80.2288 0.44113  250.179 1.27057 87.2094 -0.689094  
201  249.919 1.30666 82.4328 -0.105892  249.633 1.28657 93.083 0.0236899  250.303 1.29304 74.1261 -0.0464678  250.183 1.29734 87.6821 -0.114459  
202  250.02 1.25725 91.486 0.128223  249.945 1.24774 89.6934 0.445957  250.178 1.25628 90.8742 0.150879  249.881 1.26964 88.6722 -0.0881168  
203  250.434 1.29502 76.2416 -0.275629  250.044 1.2942 89.9099 -0.319694  250.432 1.29733 75.0288 -0.667295  250.049 1.2923 91.6967 -0.229827  
204  249.917 1.27537 93.0081 -0.00913699  250.012 1.26908 89.7998 -0.290297  249.765 1.2727 90.9659 0.102955  250.152 1.27401 81.6605 -0.161909  
205  249.669 1.28311 94.2463 0.632058  249.722 1.26688 93.0686 -0.238117  250.088 1.26568 84.2949 -0.0471005  249.683 1.2616 93.4762 0.444893  
206  250.186 1.24632 80.5597 -0.387225  250.192 1.24787 87.2897 -0.038919  250.384 1.26459 84.4838 -0.39646  249.568 1.24515 97.5299 0.863942  
207  250.062 1.27793 93.6105 -0.294105  250.293 1.27585 81.1426 -0.472265  249.907 1.27904 89.6955 -0.0428147  250.272 1.27244 80.3668 -0.68818  
208  249.957 1.24716 92.3764 -0.225315  249.427 1.23426 106.909 0.940968  250.491 1.23536 78.2363 -0.465774  250.024 1.25151 90.9362 -0.0843126  
209  249.942 1.2373 86.8702 0.312483  249.833 1.23509 96.5925 -0.0660344  250.225 1.23167 78.5604 0.104716  250.404 1.23644 84.3106 -0.7692  
210  250.12 1.26779 93.0734 0.105411  249.673 1.26557 100.023 0.406803  250.347 1.27364 84.9239 -0.142159  249.36 1.26133 96.0934 1.50358  
211  250.313 1.2977 79.6547 -0.417181  250.201 1.29489 82.6264 -0.443173  249.942 1.30552 85.3832 0.18704  249.986 1.29035 85.213 -0.372118  
212  249.808 1.25934 99.9521 0.308102  249.688 1.26329 102.774 0.415154  249.993 1.26122 96.4126 0.352602  249.427 1.26312 104.367 0.961898  
213  250.543 1.24334 79.2766 -0.205647  249.932 1.23918 94.616 -0.352041  250.007 1.24822 88.7171 -0.381833  249.904 1.23106 87.8285 0.265819  
