144  4578.65 1.73329 6.7359 -91.5916  4590.46 1.73766 6.5387 412.228  4578.51 1.73044 6.70731 -91.8429  4590.13 1.73703 6.55462 410.159  
145  4576.55 1.70682 7.42242 -88.078  4580.9 1.70973 7.16308 418.042  4577.29 1.70733 7.39506 -88.561  4580.41 1.70582 7.18747 417.76  
146  4573.25 1.70655 7.37554 -87.1161  4581.18 1.71374 7.12682 412.715  4576.38 1.71632 7.36062 -88.848  4577.7 1.70444 7.14521 421.422  
147  4572.07 1.69849 7.57415 -84.1543  4574.45 1.69712 7.36614 417.721  4576.85 1.71318 7.55762 -87.8908  4577.65 1.70194 7.32544 421.979  
148  4573.74 1.70471 7.67913 -85.0328  4572.89 1.69518 7.48229 423.224  4571.97 1.69925 7.66951 -83.5801  4575.99 1.69994 7.46385 416.411  
149  4573.88 1.70333 7.45506 -86.6006  4576.21 1.6997 7.21661 418.035  4570.02 1.69377 7.45576 -82.4157  4577.85 1.70287 7.22505 410.019  
150  4570 1.69893 7.54608 -84.7176  4576.73 1.70767 7.29253 413.735  4570.41 1.6978 7.52224 -84.6042  4579.66 1.71338 7.28291 410.641  
151  4570.24 1.69379 7.8033 -79.2447  4574.54 1.69682 7.58701 416.532  4567.24 1.68807 7.80762 -76.1935  4573.38 1.6913 7.58105 413.707  
152  4575.88 1.72178 7.27326 -89.2594  4584.01 1.7242 7.00508 416.818  4576.23 1.72025 7.23414 -89.3515  4583.04 1.72147 7.03301 417.073  
153  4578.01 1.719 6.94658 -92.2672  4586.43 1.7248 6.74295 411.842  4581.09 1.73557 6.97149 -91.5565  4589.38 1.73229 6.78051 419.628  
154  4574.46 1.71398 7.33239 -89.464  4580.97 1.71795 7.09786 415.856  4574.56 1.71473 7.32198 -89.3792  4581.08 1.71646 7.11517 415.377  
155  4572.89 1.69592 7.16351 -82.6466  4576.71 1.69432 6.95872 412.619  4574.17 1.69883 7.13978 -83.8108  4578.41 1.69661 6.93558 412.03  
156  4576.6 1.73188 6.63818 -92.4354  4593.6 1.74241 6.4538 407.758  4582.23 1.74267 6.60976 -94.4988  4589.88 1.73248 6.47499 416.7  
157  4576.12 1.722 7.0481 -88.8213  4584.31 1.72516 6.80865 414.072  4575.96 1.72619 7.05588 -88.02  4585.05 1.7309 6.8746 414.084  
158  4571.75 1.69902 7.27778 -83.3812  4576.21 1.69839 7.03624 413.571  4571.98 1.69912 7.2574 -83.086  4579.16 1.70291 7.01237 410.755  
159  4571.2 1.70476 7.90896 -80.9589  4572.05 1.70225 7.72894 419.577  4568.26 1.69626 7.91329 -77.7919  4573.12 1.70139 7.73338 414.111  
160  4575.2 1.68915 7.32801 -82.5305  4578.2 1.68602 7.11253 410.339  4579.2 1.69804 7.29267 -85.1082  4581.95 1.69624 7.07737 414.158  
161  4563.4 1.66488 7.66997 -69.181  4568.28 1.67023 7.51217 407.902  4568.65 1.67574 7.65264 -72.8376  4572.88 1.67656 7.46796 411.309  
162  4568.3 1.68444 7.74673 -76.25  4567.36 1.67408 7.57248 415.083  4568.31 1.6837 7.75962 -75.429  4566.66 1.67147 7.58187 417.336  
163  4577.55 1.69203 7.15487 -81.07  4578.8 1.68542 6.95419 411.188  4575.09 1.68722 7.17469 -78.5019  4580.03 1.68696 6.94666 408.465  
